stack,die,channel,bank,block,mean_K,max_K
0,dram_1,0,7,bank_array_pim_region,310.06262172150866,310.3174504991911
0,dram_1,0,8,bank_array_pim_region,309.35141137632536,309.432581908443
0,dram_1,0,9,bank_array_pim_region,309.39558409223594,309.470309877096
0,dram_1,0,10,bank_array_pim_region,309.4787038270613,309.54093373673663
0,dram_1,0,11,bank_array_pim_region,309.57377804682,309.61923788384246
0,dram_1,0,12,bank_array_pim_region,308.7220356880633,309.07284688670904
0,dram_1,0,13,bank_array_pim_region,308.7479657519117,309.1176648120934
0,dram_1,0,14,bank_array_pim_region,308.7969882954054,309.2021525038669
0,dram_1,0,15,bank_array_pim_region,308.8551202712339,309.29929366004535
0,dram_1,1,0,bank_array_pim_region,309.94478932838405,310.31089341582157
0,dram_1,1,1,bank_array_pim_region,309.92246473118746,310.28806301519813
0,dram_1,1,2,bank_array_pim_region,309.8670919823561,310.22302985567956
0,dram_1,1,3,bank_array_pim_region,309.81170141299555,310.15977504003865
0,dram_1,1,4,bank_array_pim_region,310.1008795875927,310.34914886974394
0,dram_1,1,5,bank_array_pim_region,310.10301898727903,310.32959720668964
0,dram_1,1,6,bank_array_pim_region,310.07566159150684,310.26819416735634
0,dram_1,1,7,bank_array_pim_region,310.05106559821536,310.20876276963554
0,dram_1,1,8,bank_array_pim_region,309.67727492906505,309.72321070982855
0,dram_1,1,9,bank_array_pim_region,309.79174497022353,309.83831809819037
0,dram_1,1,10,bank_array_pim_region,309.92169595997404,309.9692615395707
0,dram_1,1,11,bank_array_pim_region,310.07247875354034,310.1330027260621
0,dram_1,1,12,bank_array_pim_region,308.92016048939433,309.4058036752232
0,dram_1,1,13,bank_array_pim_region,308.99292082389013,309.52452802712673
0,dram_1,1,14,bank_array_pim_region,309.07507508422253,309.66019568690615
0,dram_1,1,15,bank_array_pim_region,309.16853769317026,309.81828968148386
0,dram_1,2,0,bank_array_pim_region,309.7632460377874,310.1074579797474
0,dram_1,2,1,bank_array_pim_region,309.7215473841669,310.06571677434283
0,dram_1,2,2,bank_array_pim_region,309.6808898957678,310.0268064250505
0,dram_1,2,3,bank_array_pim_region,309.6180204500774,309.95958400598613
0,dram_1,2,4,bank_array_pim_region,310.0350271890437,310.1602873805063
0,dram_1,2,5,bank_array_pim_region,310.02556300681135,310.12222384570015
0,dram_1,2,6,bank_array_pim_region,310.0140919499452,310.0866525830136
0,dram_1,2,7,bank_array_pim_region,309.9732592786402,310.02389934325197
0,dram_1,2,8,bank_array_pim_region,310.24911412197815,310.3281466445347
0,dram_1,2,9,bank_array_pim_region,310.4525132098606,310.5504989726372
0,dram_1,2,10,bank_array_pim_region,310.66279506141285,310.7780235092175
0,dram_1,2,11,bank_array_pim_region,310.76923312098245,310.8965073763169
0,dram_1,2,12,bank_array_pim_region,309.2748313202402,310.0039072038111
0,dram_1,2,13,bank_array_pim_region,309.39308392218913,310.21783024374497
0,dram_1,2,14,bank_array_pim_region,309.511515723935,310.4394115592465
0,dram_1,2,15,bank_array_pim_region,309.5723778736598,310.5559710799384
0,dram_1,3,0,bank_array_pim_region,309.5270357925433,309.8559971138476
0,dram_1,3,1,bank_array_pim_region,309.4078996840267,309.71576331637397
0,dram_1,3,2,bank_array_pim_region,309.2704310301032,309.5517101134463
0,dram_1,3,3,bank_array_pim_region,309.16315580413067,309.4283017261505
0,dram_1,3,4,bank_array_pim_region,309.8951452246687,309.93047374099854
0,dram_1,3,5,bank_array_pim_region,309.77985011439995,309.79867143363606
0,dram_1,3,6,bank_array_pim_region,309.63953978557237,309.6639438363729
0,dram_1,3,7,bank_array_pim_region,309.5272543279317,309.569637239961
0,dram_1,3,8,bank_array_pim_region,310.750421529115,310.8829362810288
0,dram_1,3,9,bank_array_pim_region,310.608633182187,310.73986279454334
0,dram_1,3,10,bank_array_pim_region,310.37401888319476,310.4996832000869
0,dram_1,3,11,bank_array_pim_region,310.1886355389179,310.30871983973816
0,dram_1,3,12,bank_array_pim_region,309.5637576009475,310.5452537351314
0,dram_1,3,13,bank_array_pim_region,309.4868222226527,310.40946769275104
0,dram_1,3,14,bank_array_pim_region,309.357934857234,310.1796088041785
0,dram_1,3,15,bank_array_pim_region,309.25059222896556,310.00002651883153
0,dram_1,4,0,bank_array_pim_region,309.0956737852256,309.35820354274443
0,dram_1,4,1,bank_array_pim_region,309.0662777766787,309.33914217320296
0,dram_1,4,2,bank_array_pim_region,309.0603177677963,309.3516974530931
0,dram_1,4,3,bank_array_pim_region,309.015590328191,309.3130673967177
0,dram_1,4,4,bank_array_pim_region,309.4550772204807,309.48945473693846
0,dram_1,4,5,bank_array_pim_region,309.42173605108155,309.4321581168615
0,dram_1,4,6,bank_array_pim_region,309.4110701366492,309.4423151889804
0,dram_1,4,7,bank_array_pim_region,309.35754761973124,309.4010387884678
0,dram_1,4,8,bank_array_pim_region,310.0808704447601,310.1975910986562
0,dram_1,4,9,bank_array_pim_region,310.04942398276785,310.1652698443593
